,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
164,"[{'label': 'NEU', 'score': 0.947344958782196}]","[{'label': 'NEU', 'score': 0.8799336552619934}]","[{'label': 'NEU', 'score': 0.9207600951194763}]","[{'label': 'NEU', 'score': 0.9655368328094482}]","[{'label': 'NEU', 'score': 0.9196121096611023}]","[{'label': 'NEU', 'score': 0.9497672915458679}]","[{'label': 'NEU', 'score': 0.9398247599601746}]","[{'label': 'NEU', 'score': 0.8913832306861877}]","[{'label': 'NEU', 'score': 0.9574965238571167}]","[{'label': 'NEU', 'score': 0.9391459822654724}]","[{'label': 'NEU', 'score': 0.9520492553710938}]","[{'label': 'NEU', 'score': 0.9225263595581055}]","[{'label': 'NEU', 'score': 0.8486618399620056}]","[{'label': 'NEU', 'score': 0.9086073040962219}]","[{'label': 'NEU', 'score': 0.8646710515022278}]","[{'label': 'NEU', 'score': 0.9655148386955261}]","[{'label': 'NEU', 'score': 0.9509981274604797}]","[{'label': 'NEG', 'score': 0.7811707258224487}]","[{'label': 'NEU', 'score': 0.6857786178588867}]","[{'label': 'NEU', 'score': 0.8878740072250366}]","[{'label': 'NEU', 'score': 0.9268398880958557}]","[{'label': 'NEU', 'score': 0.9160957336425781}]","[{'label': 'NEU', 'score': 0.9041702747344971}]","[{'label': 'NEU', 'score': 0.9332553744316101}]","[{'label': 'NEU', 'score': 0.9163364171981812}]",
165,"[{'label': 'NEU', 'score': 0.9380159378051758}]","[{'label': 'NEU', 'score': 0.7587933540344238}]","[{'label': 'NEU', 'score': 0.8927039504051208}]","[{'label': 'NEU', 'score': 0.9546366333961487}]","[{'label': 'NEU', 'score': 0.9183904528617859}]","[{'label': 'NEU', 'score': 0.9284608960151672}]","[{'label': 'NEU', 'score': 0.5988979339599609}]","[{'label': 'POS', 'score': 0.7825280427932739}]","[{'label': 'NEU', 'score': 0.9525938630104065}]","[{'label': 'NEU', 'score': 0.9285762906074524}]","[{'label': 'POS', 'score': 0.8944947719573975}]","[{'label': 'NEU', 'score': 0.9324093461036682}]","[{'label': 'NEU', 'score': 0.5966644287109375}]","[{'label': 'NEU', 'score': 0.8102619051933289}]","[{'label': 'NEU', 'score': 0.8018588423728943}]","[{'label': 'NEU', 'score': 0.7720878720283508}]","[{'label': 'POS', 'score': 0.9622166752815247}]","[{'label': 'NEU', 'score': 0.7133625745773315}]","[{'label': 'NEG', 'score': 0.7500380277633667}]","[{'label': 'NEU', 'score': 0.8434703946113586}]","[{'label': 'NEU', 'score': 0.89558345079422}]","[{'label': 'NEU', 'score': 0.9263102412223816}]","[{'label': 'NEU', 'score': 0.8684868216514587}]","[{'label': 'NEU', 'score': 0.9332553744316101}]","[{'label': 'NEU', 'score': 0.9160957336425781}]",
166,"[{'label': 'NEU', 'score': 0.9509433507919312}]","[{'label': 'NEU', 'score': 0.9351298809051514}]","[{'label': 'NEU', 'score': 0.9435049295425415}]","[{'label': 'NEU', 'score': 0.9393438100814819}]","[{'label': 'NEU', 'score': 0.9576016664505005}]","[{'label': 'POS', 'score': 0.7825280427932739}]","[{'label': 'NEU', 'score': 0.9310060143470764}]","[{'label': 'NEU', 'score': 0.9436398148536682}]","[{'label': 'NEU', 'score': 0.949667751789093}]","[{'label': 'NEU', 'score': 0.8982254862785339}]","[{'label': 'NEU', 'score': 0.9053831696510315}]","[{'label': 'NEU', 'score': 0.8375341296195984}]","[{'label': 'NEU', 'score': 0.9212391972541809}]","[{'label': 'NEU', 'score': 0.9269326329231262}]","[{'label': 'NEU', 'score': 0.8728345036506653}]","[{'label': 'NEU', 'score': 0.88758784532547}]","[{'label': 'NEU', 'score': 0.9438796043395996}]","[{'label': 'NEU', 'score': 0.9300394654273987}]","[{'label': 'NEU', 'score': 0.85958331823349}]","[{'label': 'NEU', 'score': 0.9067893028259277}]","[{'label': 'NEU', 'score': 0.9062222838401794}]","[{'label': 'NEU', 'score': 0.886934220790863}]","[{'label': 'NEU', 'score': 0.9026739001274109}]","[{'label': 'NEU', 'score': 0.918718695640564}]","[{'label': 'NEU', 'score': 0.9534277319908142}]",
167,"[{'label': 'NEU', 'score': 0.930143415927887}]","[{'label': 'NEU', 'score': 0.9514365792274475}]","[{'label': 'NEU', 'score': 0.8604930639266968}]","[{'label': 'NEU', 'score': 0.9410172700881958}]","[{'label': 'NEU', 'score': 0.66684889793396}]","[{'label': 'NEU', 'score': 0.9653995037078857}]","[{'label': 'NEU', 'score': 0.9029191136360168}]","[{'label': 'NEU', 'score': 0.8752220869064331}]","[{'label': 'NEU', 'score': 0.9502624273300171}]","[{'label': 'NEU', 'score': 0.9240763783454895}]","[{'label': 'NEU', 'score': 0.9499896168708801}]","[{'label': 'NEU', 'score': 0.9560792446136475}]","[{'label': 'NEG', 'score': 0.8277110457420349}]","[{'label': 'NEU', 'score': 0.8918784260749817}]","[{'label': 'NEU', 'score': 0.9507330656051636}]","[{'label': 'NEU', 'score': 0.9419732689857483}]","[{'label': 'NEU', 'score': 0.9091952443122864}]","[{'label': 'NEU', 'score': 0.9353259205818176}]","[{'label': 'NEU', 'score': 0.9489396214485168}]","[{'label': 'NEU', 'score': 0.8889027237892151}]","[{'label': 'NEU', 'score': 0.8646710515022278}]","[{'label': 'NEU', 'score': 0.9388376474380493}]","[{'label': 'NEU', 'score': 0.8018588423728943}]","[{'label': 'NEU', 'score': 0.9026739001274109}]","[{'label': 'NEU', 'score': 0.7451377511024475}]","[{'label': 'NEU', 'score': 0.9071254134178162}]"
168,"[{'label': 'NEU', 'score': 0.804205596446991}]","[{'label': 'NEU', 'score': 0.9107964038848877}]","[{'label': 'NEU', 'score': 0.9458941221237183}]","[{'label': 'NEU', 'score': 0.8761057257652283}]","[{'label': 'NEU', 'score': 0.8027685880661011}]","[{'label': 'NEU', 'score': 0.9370092153549194}]","[{'label': 'NEU', 'score': 0.9358569383621216}]","[{'label': 'NEU', 'score': 0.9682115316390991}]","[{'label': 'NEU', 'score': 0.939785897731781}]","[{'label': 'NEU', 'score': 0.8948429822921753}]","[{'label': 'NEU', 'score': 0.9443069100379944}]","[{'label': 'NEU', 'score': 0.9477260708808899}]","[{'label': 'POS', 'score': 0.6044420003890991}]","[{'label': 'NEU', 'score': 0.9227914214134216}]","[{'label': 'NEU', 'score': 0.9487580060958862}]","[{'label': 'POS', 'score': 0.5831096172332764}]","[{'label': 'NEU', 'score': 0.5312696099281311}]","[{'label': 'NEU', 'score': 0.5669935345649719}]","[{'label': 'NEU', 'score': 0.9685169458389282}]","[{'label': 'NEU', 'score': 0.9315980076789856}]","[{'label': 'NEU', 'score': 0.9422400593757629}]","[{'label': 'NEU', 'score': 0.8927792310714722}]","[{'label': 'NEU', 'score': 0.9507339596748352}]","[{'label': 'NEU', 'score': 0.9401252865791321}]","[{'label': 'NEU', 'score': 0.965111255645752}]",
169,"[{'label': 'NEU', 'score': 0.8896437883377075}]","[{'label': 'NEU', 'score': 0.9740342497825623}]","[{'label': 'NEU', 'score': 0.8295029997825623}]","[{'label': 'NEU', 'score': 0.934311032295227}]","[{'label': 'NEU', 'score': 0.9425980448722839}]","[{'label': 'NEU', 'score': 0.970995306968689}]","[{'label': 'NEU', 'score': 0.9602834582328796}]","[{'label': 'NEU', 'score': 0.8633467555046082}]","[{'label': 'NEU', 'score': 0.9243706464767456}]","[{'label': 'NEU', 'score': 0.9510799646377563}]","[{'label': 'NEU', 'score': 0.8644372224807739}]","[{'label': 'NEU', 'score': 0.6227556467056274}]","[{'label': 'NEU', 'score': 0.8939680457115173}]","[{'label': 'NEU', 'score': 0.9169691205024719}]","[{'label': 'NEU', 'score': 0.9086376428604126}]","[{'label': 'NEU', 'score': 0.8574496507644653}]","[{'label': 'NEU', 'score': 0.9520338177680969}]","[{'label': 'NEU', 'score': 0.7569153308868408}]","[{'label': 'NEU', 'score': 0.9400416016578674}]","[{'label': 'NEU', 'score': 0.6591895222663879}]","[{'label': 'NEU', 'score': 0.956672191619873}]","[{'label': 'NEU', 'score': 0.9591741561889648}]","[{'label': 'NEU', 'score': 0.7458812594413757}]","[{'label': 'NEU', 'score': 0.9682115316390991}]","[{'label': 'NEU', 'score': 0.5964117646217346}]",
170,"[{'label': 'POS', 'score': 0.9165641665458679}]","[{'label': 'NEU', 'score': 0.9403484463691711}]","[{'label': 'NEU', 'score': 0.7636864185333252}]","[{'label': 'NEU', 'score': 0.9612123966217041}]","[{'label': 'NEU', 'score': 0.9666879773139954}]","[{'label': 'NEU', 'score': 0.9593309164047241}]","[{'label': 'NEU', 'score': 0.930143415927887}]","[{'label': 'NEU', 'score': 0.9146624207496643}]","[{'label': 'NEU', 'score': 0.8472003936767578}]","[{'label': 'NEU', 'score': 0.9445654153823853}]","[{'label': 'NEU', 'score': 0.9163228869438171}]","[{'label': 'NEU', 'score': 0.966502845287323}]","[{'label': 'NEU', 'score': 0.9302161931991577}]","[{'label': 'NEU', 'score': 0.9355072975158691}]","[{'label': 'NEU', 'score': 0.971996545791626}]","[{'label': 'NEU', 'score': 0.8272786736488342}]","[{'label': 'NEG', 'score': 0.6476316452026367}]","[{'label': 'NEU', 'score': 0.9350886940956116}]","[{'label': 'NEU', 'score': 0.9169845581054688}]","[{'label': 'NEU', 'score': 0.9587854146957397}]","[{'label': 'NEU', 'score': 0.9459843635559082}]","[{'label': 'NEU', 'score': 0.9564054012298584}]","[{'label': 'NEU', 'score': 0.8328165411949158}]","[{'label': 'NEU', 'score': 0.886934220790863}]","[{'label': 'NEU', 'score': 0.9117388129234314}]",
171,"[{'label': 'POS', 'score': 0.9901331663131714}]","[{'label': 'NEU', 'score': 0.9620115756988525}]","[{'label': 'NEU', 'score': 0.946083128452301}]","[{'label': 'NEU', 'score': 0.9248501062393188}]","[{'label': 'NEU', 'score': 0.9665026664733887}]","[{'label': 'NEU', 'score': 0.9448138475418091}]","[{'label': 'NEU', 'score': 0.9640405178070068}]","[{'label': 'POS', 'score': 0.6602870225906372}]","[{'label': 'NEU', 'score': 0.940165638923645}]","[{'label': 'POS', 'score': 0.9666004180908203}]","[{'label': 'NEU', 'score': 0.8694909811019897}]","[{'label': 'NEG', 'score': 0.6914333701133728}]","[{'label': 'POS', 'score': 0.6438313722610474}]","[{'label': 'NEU', 'score': 0.9628705382347107}]","[{'label': 'NEU', 'score': 0.8295029997825623}]","[{'label': 'NEU', 'score': 0.9403727054595947}]","[{'label': 'NEU', 'score': 0.9446589946746826}]","[{'label': 'NEU', 'score': 0.8017691373825073}]","[{'label': 'NEU', 'score': 0.9299814105033875}]","[{'label': 'NEU', 'score': 0.94240403175354}]","[{'label': 'NEU', 'score': 0.9443069100379944}]","[{'label': 'NEG', 'score': 0.8370223641395569}]","[{'label': 'POS', 'score': 0.9165641665458679}]","[{'label': 'NEU', 'score': 0.8706600666046143}]","[{'label': 'NEU', 'score': 0.936756432056427}]",
172,"[{'label': 'NEU', 'score': 0.930143415927887}]","[{'label': 'NEU', 'score': 0.9307316541671753}]","[{'label': 'NEU', 'score': 0.9307067394256592}]","[{'label': 'NEU', 'score': 0.8962022662162781}]","[{'label': 'NEU', 'score': 0.9301630854606628}]","[{'label': 'NEU', 'score': 0.6942479610443115}]","[{'label': 'NEU', 'score': 0.9296548962593079}]","[{'label': 'NEU', 'score': 0.9578379988670349}]","[{'label': 'NEU', 'score': 0.9569283127784729}]","[{'label': 'NEU', 'score': 0.8126157522201538}]","[{'label': 'NEU', 'score': 0.9613907337188721}]","[{'label': 'NEU', 'score': 0.9482654333114624}]","[{'label': 'NEU', 'score': 0.8076112270355225}]","[{'label': 'NEU', 'score': 0.7656014561653137}]","[{'label': 'NEU', 'score': 0.9093085527420044}]","[{'label': 'NEU', 'score': 0.9620115756988525}]","[{'label': 'NEU', 'score': 0.9506149888038635}]","[{'label': 'NEU', 'score': 0.9446589946746826}]","[{'label': 'NEG', 'score': 0.6145012974739075}]","[{'label': 'NEU', 'score': 0.9696044921875}]","[{'label': 'NEU', 'score': 0.8706600666046143}]","[{'label': 'NEU', 'score': 0.9327762722969055}]","[{'label': 'NEU', 'score': 0.9346867799758911}]","[{'label': 'NEU', 'score': 0.9202645421028137}]","[{'label': 'NEU', 'score': 0.9355072975158691}]",
173,"[{'label': 'NEU', 'score': 0.784666121006012}]","[{'label': 'NEG', 'score': 0.8776661157608032}]","[{'label': 'NEG', 'score': 0.850337028503418}]","[{'label': 'NEU', 'score': 0.925096869468689}]","[{'label': 'NEU', 'score': 0.9431313276290894}]","[{'label': 'NEG', 'score': 0.9318328499794006}]","[{'label': 'NEU', 'score': 0.9307316541671753}]","[{'label': 'NEU', 'score': 0.9456311464309692}]","[{'label': 'NEU', 'score': 0.8347634673118591}]","[{'label': 'NEU', 'score': 0.9456667900085449}]","[{'label': 'NEU', 'score': 0.9224371314048767}]","[{'label': 'NEU', 'score': 0.9346335530281067}]","[{'label': 'NEU', 'score': 0.9537816643714905}]","[{'label': 'NEU', 'score': 0.9586303234100342}]","[{'label': 'NEU', 'score': 0.9260500073432922}]","[{'label': 'NEU', 'score': 0.8425933122634888}]","[{'label': 'POS', 'score': 0.9849704504013062}]","[{'label': 'NEU', 'score': 0.9553602933883667}]","[{'label': 'NEU', 'score': 0.8679810166358948}]","[{'label': 'NEU', 'score': 0.8734444975852966}]","[{'label': 'NEU', 'score': 0.941792905330658}]","[{'label': 'NEU', 'score': 0.9517276287078857}]","[{'label': 'NEU', 'score': 0.8522684574127197}]","[{'label': 'NEU', 'score': 0.9583505392074585}]","[{'label': 'NEU', 'score': 0.9423601031303406}]",
174,"[{'label': 'NEG', 'score': 0.9083928465843201}]","[{'label': 'POS', 'score': 0.9283632636070251}]","[{'label': 'NEU', 'score': 0.9543964266777039}]","[{'label': 'NEU', 'score': 0.9389581680297852}]","[{'label': 'NEU', 'score': 0.9499445557594299}]","[{'label': 'NEU', 'score': 0.9558987617492676}]","[{'label': 'NEU', 'score': 0.9003174304962158}]","[{'label': 'NEU', 'score': 0.9383946061134338}]","[{'label': 'NEU', 'score': 0.8792254328727722}]","[{'label': 'NEU', 'score': 0.9336033463478088}]","[{'label': 'NEU', 'score': 0.9189060926437378}]","[{'label': 'NEU', 'score': 0.9450697302818298}]","[{'label': 'NEU', 'score': 0.920493483543396}]","[{'label': 'NEU', 'score': 0.784666121006012}]","[{'label': 'NEU', 'score': 0.8691011667251587}]","[{'label': 'NEU', 'score': 0.9409088492393494}]","[{'label': 'NEU', 'score': 0.8522684574127197}]","[{'label': 'NEU', 'score': 0.9102721214294434}]","[{'label': 'NEU', 'score': 0.9583505392074585}]","[{'label': 'NEU', 'score': 0.9088627696037292}]","[{'label': 'NEU', 'score': 0.613268256187439}]","[{'label': 'NEU', 'score': 0.826935887336731}]","[{'label': 'NEU', 'score': 0.9655613899230957}]","[{'label': 'NEU', 'score': 0.8964841961860657}]","[{'label': 'NEU', 'score': 0.6929259896278381}]",
175,"[{'label': 'NEU', 'score': 0.9091160893440247}]","[{'label': 'NEU', 'score': 0.8742696642875671}]","[{'label': 'NEU', 'score': 0.9208253026008606}]","[{'label': 'POS', 'score': 0.9917261600494385}]","[{'label': 'POS', 'score': 0.9908995628356934}]","[{'label': 'NEU', 'score': 0.9258461594581604}]","[{'label': 'NEU', 'score': 0.9264727830886841}]","[{'label': 'NEU', 'score': 0.9177618622779846}]","[{'label': 'NEU', 'score': 0.9605588912963867}]","[{'label': 'NEU', 'score': 0.9110024571418762}]","[{'label': 'NEU', 'score': 0.9470037221908569}]","[{'label': 'NEU', 'score': 0.8926897048950195}]","[{'label': 'NEU', 'score': 0.8337110280990601}]","[{'label': 'NEU', 'score': 0.9607831239700317}]","[{'label': 'NEU', 'score': 0.9046863317489624}]","[{'label': 'NEU', 'score': 0.9444304704666138}]","[{'label': 'NEU', 'score': 0.9286938905715942}]","[{'label': 'NEU', 'score': 0.9312595129013062}]","[{'label': 'NEU', 'score': 0.9302161931991577}]","[{'label': 'NEG', 'score': 0.9266449213027954}]","[{'label': 'NEU', 'score': 0.5844926238059998}]","[{'label': 'NEU', 'score': 0.8987745642662048}]","[{'label': 'NEU', 'score': 0.9336033463478088}]","[{'label': 'NEU', 'score': 0.8522684574127197}]","[{'label': 'NEU', 'score': 0.963217556476593}]",
176,"[{'label': 'NEU', 'score': 0.8935182690620422}]","[{'label': 'NEU', 'score': 0.9324142932891846}]","[{'label': 'NEU', 'score': 0.950398325920105}]","[{'label': 'NEU', 'score': 0.938157856464386}]","[{'label': 'NEU', 'score': 0.8127700686454773}]","[{'label': 'NEU', 'score': 0.9554203748703003}]","[{'label': 'NEU', 'score': 0.9634450078010559}]","[{'label': 'NEU', 'score': 0.6838904619216919}]","[{'label': 'NEU', 'score': 0.9227914214134216}]","[{'label': 'POS', 'score': 0.7295675873756409}]","[{'label': 'NEU', 'score': 0.8456194400787354}]","[{'label': 'NEU', 'score': 0.9432544708251953}]","[{'label': 'POS', 'score': 0.6246518492698669}]","[{'label': 'NEU', 'score': 0.8853886723518372}]","[{'label': 'NEU', 'score': 0.8679279685020447}]","[{'label': 'NEU', 'score': 0.9280436635017395}]","[{'label': 'NEU', 'score': 0.9384047985076904}]","[{'label': 'NEU', 'score': 0.9379518628120422}]","[{'label': 'NEU', 'score': 0.5964117646217346}]","[{'label': 'NEU', 'score': 0.9517276287078857}]","[{'label': 'NEU', 'score': 0.8328165411949158}]","[{'label': 'NEU', 'score': 0.8879499435424805}]","[{'label': 'NEU', 'score': 0.8415185809135437}]","[{'label': 'NEU', 'score': 0.8978508710861206}]","[{'label': 'NEU', 'score': 0.907551646232605}]",
177,"[{'label': 'NEU', 'score': 0.9274305105209351}]","[{'label': 'POS', 'score': 0.6634818315505981}]","[{'label': 'POS', 'score': 0.5041621327400208}]","[{'label': 'NEU', 'score': 0.9203036427497864}]","[{'label': 'POS', 'score': 0.7981063723564148}]","[{'label': 'NEU', 'score': 0.8734083771705627}]","[{'label': 'NEU', 'score': 0.9513267278671265}]","[{'label': 'NEU', 'score': 0.824656069278717}]","[{'label': 'NEU', 'score': 0.9009141325950623}]","[{'label': 'NEU', 'score': 0.9708719253540039}]","[{'label': 'NEU', 'score': 0.9373071789741516}]","[{'label': 'NEU', 'score': 0.8439865708351135}]","[{'label': 'NEU', 'score': 0.7668296694755554}]","[{'label': 'NEU', 'score': 0.9316743016242981}]","[{'label': 'NEU', 'score': 0.9253019690513611}]","[{'label': 'NEU', 'score': 0.9355072975158691}]","[{'label': 'NEU', 'score': 0.9292507767677307}]","[{'label': 'NEU', 'score': 0.8978508710861206}]","[{'label': 'NEU', 'score': 0.9078850150108337}]","[{'label': 'NEU', 'score': 0.8651335835456848}]","[{'label': 'NEU', 'score': 0.9212270379066467}]","[{'label': 'NEU', 'score': 0.9280436635017395}]","[{'label': 'POS', 'score': 0.7295675873756409}]",,,
178,"[{'label': 'NEU', 'score': 0.7924845218658447}]","[{'label': 'NEU', 'score': 0.8960574865341187}]","[{'label': 'NEU', 'score': 0.8525227904319763}]","[{'label': 'NEU', 'score': 0.8574182391166687}]","[{'label': 'NEU', 'score': 0.95733243227005}]","[{'label': 'NEU', 'score': 0.9467918276786804}]","[{'label': 'NEU', 'score': 0.8987938761711121}]","[{'label': 'NEU', 'score': 0.9470712542533875}]","[{'label': 'NEG', 'score': 0.5067875981330872}]","[{'label': 'NEU', 'score': 0.8258002996444702}]","[{'label': 'NEU', 'score': 0.757388174533844}]","[{'label': 'NEU', 'score': 0.9708883166313171}]","[{'label': 'NEU', 'score': 0.8755121827125549}]","[{'label': 'NEU', 'score': 0.9158936142921448}]","[{'label': 'NEU', 'score': 0.8556106686592102}]","[{'label': 'NEU', 'score': 0.8175572156906128}]","[{'label': 'NEU', 'score': 0.8481655120849609}]","[{'label': 'NEU', 'score': 0.9422202110290527}]","[{'label': 'NEU', 'score': 0.8731420040130615}]","[{'label': 'NEU', 'score': 0.959250271320343}]","[{'label': 'NEU', 'score': 0.9207280874252319}]","[{'label': 'NEU', 'score': 0.8642821311950684}]","[{'label': 'NEU', 'score': 0.9120734930038452}]","[{'label': 'NEU', 'score': 0.8881431818008423}]","[{'label': 'NEU', 'score': 0.9420468807220459}]",
179,"[{'label': 'NEU', 'score': 0.9246565103530884}]","[{'label': 'NEU', 'score': 0.9592813849449158}]","[{'label': 'NEU', 'score': 0.883932888507843}]","[{'label': 'NEU', 'score': 0.8996492028236389}]","[{'label': 'NEU', 'score': 0.9419410824775696}]","[{'label': 'NEU', 'score': 0.9330204725265503}]","[{'label': 'NEU', 'score': 0.9171569347381592}]","[{'label': 'NEU', 'score': 0.929855227470398}]","[{'label': 'NEU', 'score': 0.837782084941864}]","[{'label': 'NEU', 'score': 0.9438005685806274}]","[{'label': 'NEU', 'score': 0.8867926597595215}]","[{'label': 'NEU', 'score': 0.9336408376693726}]","[{'label': 'NEU', 'score': 0.9491900205612183}]","[{'label': 'NEU', 'score': 0.8328165411949158}]","[{'label': 'NEU', 'score': 0.9095574021339417}]","[{'label': 'NEU', 'score': 0.9495998024940491}]","[{'label': 'NEU', 'score': 0.9349446892738342}]","[{'label': 'NEU', 'score': 0.9524180889129639}]","[{'label': 'NEU', 'score': 0.7712746858596802}]","[{'label': 'NEU', 'score': 0.9521519541740417}]","[{'label': 'NEU', 'score': 0.9067893028259277}]","[{'label': 'NEU', 'score': 0.9207280874252319}]","[{'label': 'NEU', 'score': 0.9406697750091553}]","[{'label': 'NEU', 'score': 0.8258002996444702}]","[{'label': 'NEU', 'score': 0.9165117144584656}]",
