,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
169,"[{'label': 'joy', 'score': 0.5365145802497864}]","[{'label': 'joy', 'score': 0.8029758334159851}]","[{'label': 'anger', 'score': 0.7840363383293152}]","[{'label': 'joy', 'score': 0.5926423668861389}]","[{'label': 'anger', 'score': 0.7439137101173401}]","[{'label': 'joy', 'score': 0.8796439170837402}]","[{'label': 'joy', 'score': 0.3875425159931183}]","[{'label': 'joy', 'score': 0.40481942892074585}]","[{'label': 'joy', 'score': 0.41907650232315063}]","[{'label': 'joy', 'score': 0.8017828464508057}]","[{'label': 'anger', 'score': 0.5885196924209595}]","[{'label': 'anger', 'score': 0.9494718909263611}]","[{'label': 'joy', 'score': 0.942159116268158}]","[{'label': 'fear', 'score': 0.33228862285614014}]","[{'label': 'anger', 'score': 0.46816250681877136}]","[{'label': 'anger', 'score': 0.7585318088531494}]","[{'label': 'fear', 'score': 0.34239739179611206}]","[{'label': 'fear', 'score': 0.9425950050354004}]","[{'label': 'joy', 'score': 0.6725572347640991}]","[{'label': 'fear', 'score': 0.7106692790985107}]","[{'label': 'anger', 'score': 0.5820695757865906}]","[{'label': 'joy', 'score': 0.34029915928840637}]","[{'label': 'sadness', 'score': 0.8908388614654541}]","[{'label': 'joy', 'score': 0.9394360780715942}]","[{'label': 'anger', 'score': 0.7205014824867249}]",
170,"[{'label': 'joy', 'score': 0.9750403761863708}]","[{'label': 'anger', 'score': 0.46652424335479736}]","[{'label': 'anger', 'score': 0.7578915953636169}]","[{'label': 'joy', 'score': 0.5955854058265686}]","[{'label': 'anger', 'score': 0.4796451926231384}]","[{'label': 'anger', 'score': 0.43655064702033997}]","[{'label': 'fear', 'score': 0.8574774265289307}]","[{'label': 'joy', 'score': 0.9556617736816406}]","[{'label': 'anger', 'score': 0.6106118559837341}]","[{'label': 'anger', 'score': 0.4592362642288208}]","[{'label': 'joy', 'score': 0.4090377986431122}]","[{'label': 'fear', 'score': 0.6434706449508667}]","[{'label': 'anger', 'score': 0.37936171889305115}]","[{'label': 'joy', 'score': 0.7691471576690674}]","[{'label': 'joy', 'score': 0.586879312992096}]","[{'label': 'anger', 'score': 0.9549503922462463}]","[{'label': 'joy', 'score': 0.5249959826469421}]","[{'label': 'anger', 'score': 0.40725359320640564}]","[{'label': 'anger', 'score': 0.47794654965400696}]","[{'label': 'fear', 'score': 0.7073666453361511}]","[{'label': 'anger', 'score': 0.7405070662498474}]","[{'label': 'fear', 'score': 0.6550888419151306}]","[{'label': 'fear', 'score': 0.9161803722381592}]","[{'label': 'joy', 'score': 0.5684480667114258}]","[{'label': 'anger', 'score': 0.42247653007507324}]",
171,"[{'label': 'joy', 'score': 0.9978306889533997}]","[{'label': 'joy', 'score': 0.5156614780426025}]","[{'label': 'joy', 'score': 0.3399670124053955}]","[{'label': 'joy', 'score': 0.41496768593788147}]","[{'label': 'joy', 'score': 0.48897144198417664}]","[{'label': 'anger', 'score': 0.4114980697631836}]","[{'label': 'anger', 'score': 0.5971555709838867}]","[{'label': 'joy', 'score': 0.8144873380661011}]","[{'label': 'anger', 'score': 0.5767567157745361}]","[{'label': 'joy', 'score': 0.9359380602836609}]","[{'label': 'anger', 'score': 0.5361990332603455}]","[{'label': 'anger', 'score': 0.9797247648239136}]","[{'label': 'anger', 'score': 0.612514317035675}]","[{'label': 'joy', 'score': 0.8244805335998535}]","[{'label': 'anger', 'score': 0.7840363383293152}]","[{'label': 'anger', 'score': 0.981837809085846}]","[{'label': 'joy', 'score': 0.5189465284347534}]","[{'label': 'joy', 'score': 0.766907811164856}]","[{'label': 'joy', 'score': 0.5450074076652527}]","[{'label': 'anger', 'score': 0.9757930636405945}]","[{'label': 'fear', 'score': 0.5162851810455322}]","[{'label': 'anger', 'score': 0.9777416586875916}]","[{'label': 'joy', 'score': 0.9750403761863708}]","[{'label': 'anger', 'score': 0.5981166362762451}]","[{'label': 'anger', 'score': 0.7123621702194214}]",
172,"[{'label': 'fear', 'score': 0.8574774265289307}]","[{'label': 'anger', 'score': 0.6563631296157837}]","[{'label': 'anger', 'score': 0.759552001953125}]","[{'label': 'anger', 'score': 0.7929389476776123}]","[{'label': 'fear', 'score': 0.6031734347343445}]","[{'label': 'fear', 'score': 0.5720160007476807}]","[{'label': 'anger', 'score': 0.7389082312583923}]","[{'label': 'anger', 'score': 0.5953985452651978}]","[{'label': 'fear', 'score': 0.46692991256713867}]","[{'label': 'joy', 'score': 0.7848017811775208}]","[{'label': 'joy', 'score': 0.5890589952468872}]","[{'label': 'joy', 'score': 0.6605376601219177}]","[{'label': 'anger', 'score': 0.8556591272354126}]","[{'label': 'joy', 'score': 0.5907991528511047}]","[{'label': 'joy', 'score': 0.7899540066719055}]","[{'label': 'joy', 'score': 0.5156614780426025}]","[{'label': 'anger', 'score': 0.6369549036026001}]","[{'label': 'joy', 'score': 0.5189465284347534}]","[{'label': 'anger', 'score': 0.48965054750442505}]","[{'label': 'joy', 'score': 0.8651725053787231}]","[{'label': 'anger', 'score': 0.5981166362762451}]","[{'label': 'joy', 'score': 0.5258134007453918}]","[{'label': 'joy', 'score': 0.5286419987678528}]","[{'label': 'joy', 'score': 0.6055620908737183}]","[{'label': 'joy', 'score': 0.7691471576690674}]",
173,"[{'label': 'joy', 'score': 0.9914160370826721}]","[{'label': 'sadness', 'score': 0.6720927953720093}]","[{'label': 'joy', 'score': 0.8248168230056763}]","[{'label': 'fear', 'score': 0.5745630264282227}]","[{'label': 'anger', 'score': 0.691530704498291}]","[{'label': 'sadness', 'score': 0.8135226368904114}]","[{'label': 'anger', 'score': 0.6563631296157837}]","[{'label': 'anger', 'score': 0.8139833807945251}]","[{'label': 'joy', 'score': 0.815375566482544}]","[{'label': 'fear', 'score': 0.45887744426727295}]","[{'label': 'anger', 'score': 0.5005714297294617}]","[{'label': 'joy', 'score': 0.48756441473960876}]","[{'label': 'joy', 'score': 0.6760072708129883}]","[{'label': 'joy', 'score': 0.6589939594268799}]","[{'label': 'anger', 'score': 0.7705077528953552}]","[{'label': 'anger', 'score': 0.5877630710601807}]","[{'label': 'love', 'score': 0.33864712715148926}]","[{'label': 'joy', 'score': 0.49184972047805786}]","[{'label': 'joy', 'score': 0.6165931224822998}]","[{'label': 'anger', 'score': 0.6368234753608704}]","[{'label': 'anger', 'score': 0.5821532011032104}]","[{'label': 'fear', 'score': 0.5820695161819458}]","[{'label': 'joy', 'score': 0.7179211378097534}]","[{'label': 'joy', 'score': 0.5674459934234619}]","[{'label': 'joy', 'score': 0.8596965074539185}]",
174,"[{'label': 'anger', 'score': 0.7346504926681519}]","[{'label': 'joy', 'score': 0.9509825706481934}]","[{'label': 'joy', 'score': 0.6940885186195374}]","[{'label': 'joy', 'score': 0.5666542649269104}]","[{'label': 'anger', 'score': 0.7759182453155518}]","[{'label': 'joy', 'score': 0.5269149541854858}]","[{'label': 'joy', 'score': 0.6364080309867859}]","[{'label': 'anger', 'score': 0.5196026563644409}]","[{'label': 'joy', 'score': 0.5145602226257324}]","[{'label': 'anger', 'score': 0.5851995348930359}]","[{'label': 'anger', 'score': 0.5837116837501526}]","[{'label': 'joy', 'score': 0.39353907108306885}]","[{'label': 'joy', 'score': 0.68907231092453}]","[{'label': 'joy', 'score': 0.9914160370826721}]","[{'label': 'joy', 'score': 0.8732571601867676}]","[{'label': 'fear', 'score': 0.41717150807380676}]","[{'label': 'joy', 'score': 0.7179211378097534}]","[{'label': 'joy', 'score': 0.9913278222084045}]","[{'label': 'joy', 'score': 0.5674459934234619}]","[{'label': 'anger', 'score': 0.701065182685852}]","[{'label': 'joy', 'score': 0.8209578990936279}]","[{'label': 'joy', 'score': 0.599661111831665}]","[{'label': 'anger', 'score': 0.3836173713207245}]","[{'label': 'fear', 'score': 0.9286097288131714}]","[{'label': 'joy', 'score': 0.5942971706390381}]",
175,"[{'label': 'anger', 'score': 0.6371005773544312}]","[{'label': 'fear', 'score': 0.7846333980560303}]","[{'label': 'anger', 'score': 0.7740476727485657}]","[{'label': 'joy', 'score': 0.9982373714447021}]","[{'label': 'joy', 'score': 0.9982112646102905}]","[{'label': 'anger', 'score': 0.7444890141487122}]","[{'label': 'joy', 'score': 0.6037981510162354}]","[{'label': 'anger', 'score': 0.7329688668251038}]","[{'label': 'sadness', 'score': 0.43975093960762024}]","[{'label': 'joy', 'score': 0.6464447379112244}]","[{'label': 'anger', 'score': 0.6922635436058044}]","[{'label': 'anger', 'score': 0.373119980096817}]","[{'label': 'joy', 'score': 0.4492996633052826}]","[{'label': 'joy', 'score': 0.4623118042945862}]","[{'label': 'joy', 'score': 0.36223629117012024}]","[{'label': 'anger', 'score': 0.3555227816104889}]","[{'label': 'anger', 'score': 0.8051795959472656}]","[{'label': 'anger', 'score': 0.6024051308631897}]","[{'label': 'anger', 'score': 0.37936171889305115}]","[{'label': 'anger', 'score': 0.8299500942230225}]","[{'label': 'fear', 'score': 0.6151056885719299}]","[{'label': 'anger', 'score': 0.5685716867446899}]","[{'label': 'anger', 'score': 0.5851995348930359}]","[{'label': 'joy', 'score': 0.7179211378097534}]","[{'label': 'joy', 'score': 0.4109180271625519}]",
176,"[{'label': 'anger', 'score': 0.47704964876174927}]","[{'label': 'anger', 'score': 0.7164732813835144}]","[{'label': 'joy', 'score': 0.3881182372570038}]","[{'label': 'anger', 'score': 0.6136634349822998}]","[{'label': 'anger', 'score': 0.8053598403930664}]","[{'label': 'joy', 'score': 0.527009129524231}]","[{'label': 'joy', 'score': 0.617398738861084}]","[{'label': 'anger', 'score': 0.6119813919067383}]","[{'label': 'fear', 'score': 0.3882811367511749}]","[{'label': 'joy', 'score': 0.994462788105011}]","[{'label': 'anger', 'score': 0.5630439519882202}]","[{'label': 'joy', 'score': 0.5863667726516724}]","[{'label': 'joy', 'score': 0.960018515586853}]","[{'label': 'anger', 'score': 0.6877157092094421}]","[{'label': 'joy', 'score': 0.7325364351272583}]","[{'label': 'joy', 'score': 0.7433633804321289}]","[{'label': 'joy', 'score': 0.6447465419769287}]","[{'label': 'fear', 'score': 0.5897171497344971}]","[{'label': 'anger', 'score': 0.7205014824867249}]","[{'label': 'fear', 'score': 0.5820695161819458}]","[{'label': 'fear', 'score': 0.9161803722381592}]","[{'label': 'anger', 'score': 0.5027300715446472}]","[{'label': 'anger', 'score': 0.3432251811027527}]","[{'label': 'anger', 'score': 0.47782066464424133}]","[{'label': 'joy', 'score': 0.6580418348312378}]",
177,"[{'label': 'anger', 'score': 0.43757757544517517}]","[{'label': 'love', 'score': 0.9307190179824829}]","[{'label': 'anger', 'score': 0.6664502024650574}]","[{'label': 'anger', 'score': 0.35731741786003113}]","[{'label': 'love', 'score': 0.6234779953956604}]","[{'label': 'anger', 'score': 0.4633704721927643}]","[{'label': 'anger', 'score': 0.37052997946739197}]","[{'label': 'joy', 'score': 0.6102018356323242}]","[{'label': 'joy', 'score': 0.541191816329956}]","[{'label': 'joy', 'score': 0.7345218062400818}]","[{'label': 'fear', 'score': 0.3771906793117523}]","[{'label': 'joy', 'score': 0.6300236582756042}]","[{'label': 'joy', 'score': 0.5297302007675171}]","[{'label': 'anger', 'score': 0.6991821527481079}]","[{'label': 'anger', 'score': 0.6684432625770569}]","[{'label': 'joy', 'score': 0.7691471576690674}]","[{'label': 'anger', 'score': 0.6890411376953125}]","[{'label': 'anger', 'score': 0.47782066464424133}]","[{'label': 'anger', 'score': 0.8758559226989746}]","[{'label': 'anger', 'score': 0.5561028122901917}]","[{'label': 'joy', 'score': 0.6681175231933594}]","[{'label': 'joy', 'score': 0.7433633804321289}]","[{'label': 'joy', 'score': 0.994462788105011}]",,,
178,"[{'label': 'anger', 'score': 0.8953682780265808}]","[{'label': 'anger', 'score': 0.8782904148101807}]","[{'label': 'fear', 'score': 0.5097175240516663}]","[{'label': 'anger', 'score': 0.89505934715271}]","[{'label': 'joy', 'score': 0.4304197430610657}]","[{'label': 'anger', 'score': 0.4768039882183075}]","[{'label': 'fear', 'score': 0.7422950863838196}]","[{'label': 'joy', 'score': 0.5334490537643433}]","[{'label': 'anger', 'score': 0.75373375415802}]","[{'label': 'anger', 'score': 0.9086527824401855}]","[{'label': 'anger', 'score': 0.9868876338005066}]","[{'label': 'fear', 'score': 0.4107320010662079}]","[{'label': 'anger', 'score': 0.4621747136116028}]","[{'label': 'anger', 'score': 0.9043548107147217}]","[{'label': 'anger', 'score': 0.9173601269721985}]","[{'label': 'anger', 'score': 0.8512123227119446}]","[{'label': 'joy', 'score': 0.34846967458724976}]","[{'label': 'joy', 'score': 0.5359314680099487}]","[{'label': 'anger', 'score': 0.5683060884475708}]","[{'label': 'joy', 'score': 0.6256243586540222}]","[{'label': 'anger', 'score': 0.47254571318626404}]","[{'label': 'joy', 'score': 0.47011464834213257}]","[{'label': 'fear', 'score': 0.43679437041282654}]","[{'label': 'anger', 'score': 0.3939586579799652}]","[{'label': 'anger', 'score': 0.5409101843833923}]",
179,"[{'label': 'anger', 'score': 0.6250545978546143}]","[{'label': 'anger', 'score': 0.9486759305000305}]","[{'label': 'anger', 'score': 0.3967450261116028}]","[{'label': 'joy', 'score': 0.7427709698677063}]","[{'label': 'anger', 'score': 0.5816802382469177}]","[{'label': 'anger', 'score': 0.5079662799835205}]","[{'label': 'joy', 'score': 0.8171293139457703}]","[{'label': 'anger', 'score': 0.7651296257972717}]","[{'label': 'joy', 'score': 0.4574589729309082}]","[{'label': 'anger', 'score': 0.5953311324119568}]","[{'label': 'joy', 'score': 0.4237249493598938}]","[{'label': 'anger', 'score': 0.8443237543106079}]","[{'label': 'joy', 'score': 0.6796622276306152}]","[{'label': 'fear', 'score': 0.9161803722381592}]","[{'label': 'anger', 'score': 0.668605625629425}]","[{'label': 'fear', 'score': 0.34361228346824646}]","[{'label': 'anger', 'score': 0.3996358811855316}]","[{'label': 'joy', 'score': 0.3571785092353821}]","[{'label': 'joy', 'score': 0.5630307793617249}]","[{'label': 'joy', 'score': 0.4200590252876282}]","[{'label': 'anger', 'score': 0.5648590326309204}]","[{'label': 'anger', 'score': 0.47254571318626404}]","[{'label': 'fear', 'score': 0.32946211099624634}]","[{'label': 'anger', 'score': 0.9086527824401855}]","[{'label': 'anger', 'score': 0.5468939542770386}]",
180,"[{'label': 'anger', 'score': 0.3215792775154114}]","[{'label': 'joy', 'score': 0.6178721785545349}]","[{'label': 'anger', 'score': 0.7551933526992798}]","[{'label': 'joy', 'score': 0.9142876863479614}]","[{'label': 'anger', 'score': 0.505126953125}]","[{'label': 'joy', 'score': 0.5497546195983887}]","[{'label': 'fear', 'score': 0.7251429557800293}]","[{'label': 'fear', 'score': 0.7395704984664917}]","[{'label': 'joy', 'score': 0.45371153950691223}]","[{'label': 'anger', 'score': 0.5027300715446472}]","[{'label': 'anger', 'score': 0.9480198621749878}]","[{'label': 'joy', 'score': 0.8423365354537964}]","[{'label': 'anger', 'score': 0.6631866097450256}]","[{'label': 'anger', 'score': 0.6319798827171326}]","[{'label': 'joy', 'score': 0.6286342740058899}]","[{'label': 'anger', 'score': 0.729052722454071}]","[{'label': 'anger', 'score': 0.4051259756088257}]","[{'label': 'joy', 'score': 0.36632582545280457}]","[{'label': 'joy', 'score': 0.4633173942565918}]","[{'label': 'anger', 'score': 0.5979334115982056}]","[{'label': 'anger', 'score': 0.9752693772315979}]","[{'label': 'anger', 'score': 0.8529541492462158}]","[{'label': 'joy', 'score': 0.6065024137496948}]","[{'label': 'joy', 'score': 0.5321451425552368}]","[{'label': 'anger', 'score': 0.6057531237602234}]",
181,"[{'label': 'joy', 'score': 0.41048377752304077}]","[{'label': 'anger', 'score': 0.7531885504722595}]","[{'label': 'anger', 'score': 0.6070572733879089}]","[{'label': 'joy', 'score': 0.9980736970901489}]","[{'label': 'anger', 'score': 0.43853363394737244}]","[{'label': 'fear', 'score': 0.4084376394748688}]","[{'label': 'joy', 'score': 0.7688138484954834}]","[{'label': 'joy', 'score': 0.28074774146080017}]","[{'label': 'anger', 'score': 0.7863759398460388}]","[{'label': 'fear', 'score': 0.32755884528160095}]","[{'label': 'joy', 'score': 0.4556315541267395}]","[{'label': 'anger', 'score': 0.42575424909591675}]","[{'label': 'joy', 'score': 0.5119380354881287}]","[{'label': 'anger', 'score': 0.6612563133239746}]","[{'label': 'joy', 'score': 0.7388691902160645}]","[{'label': 'anger', 'score': 0.9719983339309692}]","[{'label': 'anger', 'score': 0.7962958216667175}]","[{'label': 'anger', 'score': 0.7783202528953552}]","[{'label': 'anger', 'score': 0.5557366609573364}]","[{'label': 'joy', 'score': 0.5042301416397095}]","[{'label': 'joy', 'score': 0.4633173942565918}]","[{'label': 'anger', 'score': 0.4074358642101288}]","[{'label': 'joy', 'score': 0.9072493314743042}]","[{'label': 'fear', 'score': 0.63225257396698}]","[{'label': 'joy', 'score': 0.8100204467773438}]",
182,"[{'label': 'anger', 'score': 0.5106959939002991}]","[{'label': 'anger', 'score': 0.9940019249916077}]","[{'label': 'joy', 'score': 0.7296543717384338}]","[{'label': 'anger', 'score': 0.5123375058174133}]","[{'label': 'fear', 'score': 0.6254491209983826}]","[{'label': 'anger', 'score': 0.5559018850326538}]","[{'label': 'anger', 'score': 0.45340490341186523}]","[{'label': 'anger', 'score': 0.4641503691673279}]","[{'label': 'anger', 'score': 0.5475360155105591}]","[{'label': 'anger', 'score': 0.7512543201446533}]","[{'label': 'joy', 'score': 0.523137092590332}]","[{'label': 'fear', 'score': 0.7427546977996826}]","[{'label': 'fear', 'score': 0.4543662667274475}]","[{'label': 'fear', 'score': 0.5820695161819458}]","[{'label': 'fear', 'score': 0.8871933221817017}]","[{'label': 'fear', 'score': 0.6932567954063416}]","[{'label': 'joy', 'score': 0.5744121074676514}]","[{'label': 'joy', 'score': 0.5067082047462463}]","[{'label': 'fear', 'score': 0.6845808625221252}]","[{'label': 'fear', 'score': 0.8879290819168091}]",,,,,,
183,"[{'label': 'anger', 'score': 0.5784702897071838}]","[{'label': 'joy', 'score': 0.9083714485168457}]","[{'label': 'anger', 'score': 0.7083712816238403}]","[{'label': 'anger', 'score': 0.6735588908195496}]","[{'label': 'fear', 'score': 0.662199079990387}]","[{'label': 'joy', 'score': 0.350086510181427}]","[{'label': 'fear', 'score': 0.34976208209991455}]","[{'label': 'anger', 'score': 0.6900389790534973}]","[{'label': 'joy', 'score': 0.3311809003353119}]","[{'label': 'fear', 'score': 0.7448424696922302}]","[{'label': 'anger', 'score': 0.749061107635498}]","[{'label': 'joy', 'score': 0.9985396862030029}]","[{'label': 'fear', 'score': 0.6135588884353638}]","[{'label': 'joy', 'score': 0.9030604362487793}]","[{'label': 'anger', 'score': 0.6535455584526062}]","[{'label': 'fear', 'score': 0.35144326090812683}]","[{'label': 'anger', 'score': 0.5447535514831543}]","[{'label': 'fear', 'score': 0.9060048460960388}]","[{'label': 'anger', 'score': 0.4432433247566223}]","[{'label': 'joy', 'score': 0.357724130153656}]","[{'label': 'anger', 'score': 0.3766495883464813}]","[{'label': 'joy', 'score': 0.45191121101379395}]","[{'label': 'anger', 'score': 0.8174376487731934}]","[{'label': 'fear', 'score': 0.3882811367511749}]","[{'label': 'anger', 'score': 0.7766627073287964}]",
